before_path,after_path,category,action,protected,before_hash,after_hash
trajectories/overnight/backlog47/shard_8/qwen/M128_promo_failed_in_long_errand__1__da529161.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M128_promo_failed_in_long_errand__1__da529161.jsonl,5. trajectory/results/evidence,KEEP,no,dc471a479b3e725bb521c8040828c2ae194ad53f,dc471a479b3e725bb521c8040828c2ae194ad53f
trajectories/overnight/backlog47/shard_8/qwen/M128_promo_failed_in_long_errand__2__f6925d1d.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M128_promo_failed_in_long_errand__2__f6925d1d.jsonl,5. trajectory/results/evidence,KEEP,no,5cf80dfbcb015295ccf0ecdaa54b90b9420d5581,5cf80dfbcb015295ccf0ecdaa54b90b9420d5581
trajectories/overnight/backlog47/shard_8/qwen/M191_office_kit_card_trap__0__7aad4bd6.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M191_office_kit_card_trap__0__7aad4bd6.jsonl,5. trajectory/results/evidence,KEEP,no,61376f253de990b82fa4a47f125caac063aeddb5,61376f253de990b82fa4a47f125caac063aeddb5
trajectories/overnight/backlog47/shard_8/qwen/M191_office_kit_card_trap__1__c9fbdffb.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M191_office_kit_card_trap__1__c9fbdffb.jsonl,5. trajectory/results/evidence,KEEP,no,8ef93ce359cddbcf6c107eeb8d81a14a0eb189b6,8ef93ce359cddbcf6c107eeb8d81a14a0eb189b6
trajectories/overnight/backlog47/shard_8/qwen/M191_office_kit_card_trap__2__97f8d485.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M191_office_kit_card_trap__2__97f8d485.jsonl,5. trajectory/results/evidence,KEEP,no,a99804065bc58615ba2a4ddca0ed30500c359379,a99804065bc58615ba2a4ddca0ed30500c359379
trajectories/overnight/backlog47/shard_8/qwen/M215_discount_wont_save_it__0__53544d70.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M215_discount_wont_save_it__0__53544d70.jsonl,5. trajectory/results/evidence,KEEP,no,200d060fdf8981a3a6c0ba25db6a32364ae6a403,200d060fdf8981a3a6c0ba25db6a32364ae6a403
trajectories/overnight/backlog47/shard_8/qwen/M215_discount_wont_save_it__1__f4eb148f.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M215_discount_wont_save_it__1__f4eb148f.jsonl,5. trajectory/results/evidence,KEEP,no,816172e71178f1aceba3ef6309b36c3941f701ff,816172e71178f1aceba3ef6309b36c3941f701ff
trajectories/overnight/backlog47/shard_8/qwen/M215_discount_wont_save_it__2__db19db51.jsonl,trajectories/overnight/backlog47/shard_8/qwen/M215_discount_wont_save_it__2__db19db51.jsonl,5. trajectory/results/evidence,KEEP,no,878925ed336e9068bcc10a70d5965fdd0bc68f42,878925ed336e9068bcc10a70d5965fdd0bc68f42
trajectories/overnight/backlog47/shard_8/qwen/_report.json,trajectories/overnight/backlog47/shard_8/qwen/_report.json,5. trajectory/results/evidence,KEEP,no,5534def994cb4cf851cca38c93aaba8069a3798f,5534def994cb4cf851cca38c93aaba8069a3798f
trajectories/overnight/backlog47/shard_9/cascade_v2_report.json,trajectories/overnight/backlog47/shard_9/cascade_v2_report.json,5. trajectory/results/evidence,KEEP,no,e692549a9641e7d6b9ed746d7f140025415c21b0,e692549a9641e7d6b9ed746d7f140025415c21b0
trajectories/overnight/backlog47/shard_9/coverage_matrix_v2.csv,trajectories/overnight/backlog47/shard_9/coverage_matrix_v2.csv,5. trajectory/results/evidence,KEEP,no,072db1bbe202e205501904efb1fef17bc7389064,072db1bbe202e205501904efb1fef17bc7389064
trajectories/overnight/backlog47/shard_9/gpt-5.1/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog47/shard_9/gpt-5.1/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,b6698f2de733a199f0dd72e69b8d18783f38ec7e,b6698f2de733a199f0dd72e69b8d18783f38ec7e
trajectories/overnight/backlog47/shard_9/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__0__e8d5811e.jsonl,trajectories/overnight/backlog47/shard_9/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__0__e8d5811e.jsonl,5. trajectory/results/evidence,KEEP,no,a4c014c841bc84c85ad9029329d12f7f3e8916a3,a4c014c841bc84c85ad9029329d12f7f3e8916a3
trajectories/overnight/backlog47/shard_9/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__1__f0e7d9dd.jsonl,trajectories/overnight/backlog47/shard_9/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__1__f0e7d9dd.jsonl,5. trajectory/results/evidence,KEEP,no,831a903d43b85feb806f4ebb02c4a643749b84b1,831a903d43b85feb806f4ebb02c4a643749b84b1
trajectories/overnight/backlog47/shard_9/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__2__70425aa5.jsonl,trajectories/overnight/backlog47/shard_9/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__2__70425aa5.jsonl,5. trajectory/results/evidence,KEEP,no,605bef5430b9dbd11d6282b860c596007f791309,605bef5430b9dbd11d6282b860c596007f791309
trajectories/overnight/backlog47/shard_9/gpt-5.1/M195_personal_shopping_corporate_card__0__789dce71.jsonl,trajectories/overnight/backlog47/shard_9/gpt-5.1/M195_personal_shopping_corporate_card__0__789dce71.jsonl,5. trajectory/results/evidence,KEEP,no,51cb26042bac46fae971ee8af8d414fdd272654e,51cb26042bac46fae971ee8af8d414fdd272654e
trajectories/overnight/backlog47/shard_9/gpt-5.1/M195_personal_shopping_corporate_card__1__9b5a6a15.jsonl,trajectories/overnight/backlog47/shard_9/gpt-5.1/M195_personal_shopping_corporate_card__1__9b5a6a15.jsonl,5. trajectory/results/evidence,KEEP,no,8a6cb900b687d58d848404dcd23a4bb5409c3410,8a6cb900b687d58d848404dcd23a4bb5409c3410
trajectories/overnight/backlog47/shard_9/gpt-5.1/M195_personal_shopping_corporate_card__2__ea588e52.jsonl,trajectories/overnight/backlog47/shard_9/gpt-5.1/M195_personal_shopping_corporate_card__2__ea588e52.jsonl,5. trajectory/results/evidence,KEEP,no,1a62aa53c3eb66af664c578326f96dded8ae12ea,1a62aa53c3eb66af664c578326f96dded8ae12ea
trajectories/overnight/backlog47/shard_9/gpt-5.1/_report.json,trajectories/overnight/backlog47/shard_9/gpt-5.1/_report.json,5. trajectory/results/evidence,KEEP,no,64f3bed97c70ae1e7090323494a3aa162150e534,64f3bed97c70ae1e7090323494a3aa162150e534
trajectories/overnight/backlog47/shard_9/gpt-5.5/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog47/shard_9/gpt-5.5/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,d744c003b45ed020d0f2ba33f950254fa3f3cfdd,d744c003b45ed020d0f2ba33f950254fa3f3cfdd
trajectories/overnight/backlog47/shard_9/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__0__b9259428.jsonl,trajectories/overnight/backlog47/shard_9/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__0__b9259428.jsonl,5. trajectory/results/evidence,KEEP,no,afed2ef92ad5c28094fd2e5b3c46bad83a4292b1,afed2ef92ad5c28094fd2e5b3c46bad83a4292b1
trajectories/overnight/backlog47/shard_9/gpt-5.5/_report.json,trajectories/overnight/backlog47/shard_9/gpt-5.5/_report.json,5. trajectory/results/evidence,KEEP,no,39c4e3a33e844bb1a60a292ce8b9dea1c69ea2de,39c4e3a33e844bb1a60a292ce8b9dea1c69ea2de
trajectories/overnight/backlog47/shard_9/qwen/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog47/shard_9/qwen/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,ba7d38e2d5607fb5c29c0c877d1695e4b0963693,ba7d38e2d5607fb5c29c0c877d1695e4b0963693
trajectories/overnight/backlog47/shard_9/qwen/M112_warranty_premise_masks_dead_card_sub__0__0aba01e4.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M112_warranty_premise_masks_dead_card_sub__0__0aba01e4.jsonl,5. trajectory/results/evidence,KEEP,no,0c425d627bbb6f47d69e032df0d134e3533008be,0c425d627bbb6f47d69e032df0d134e3533008be
trajectories/overnight/backlog47/shard_9/qwen/M112_warranty_premise_masks_dead_card_sub__1__8c094835.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M112_warranty_premise_masks_dead_card_sub__1__8c094835.jsonl,5. trajectory/results/evidence,KEEP,no,8b660e9975fa62eb8b17cddd80aeea43894c46ba,8b660e9975fa62eb8b17cddd80aeea43894c46ba
trajectories/overnight/backlog47/shard_9/qwen/M112_warranty_premise_masks_dead_card_sub__2__91a2bcf5.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M112_warranty_premise_masks_dead_card_sub__2__91a2bcf5.jsonl,5. trajectory/results/evidence,KEEP,no,17bcd4fc1b4d5b9e82cd5350504863720261b413,17bcd4fc1b4d5b9e82cd5350504863720261b413
trajectories/overnight/backlog47/shard_9/qwen/M129_oos_in_multi_item_basket__0__ab8129a8.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M129_oos_in_multi_item_basket__0__ab8129a8.jsonl,5. trajectory/results/evidence,KEEP,no,9e1c3919c8fb1ecc95941ca6f1ffcd02aed1937e,9e1c3919c8fb1ecc95941ca6f1ffcd02aed1937e
trajectories/overnight/backlog47/shard_9/qwen/M129_oos_in_multi_item_basket__1__7e7b3cf6.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M129_oos_in_multi_item_basket__1__7e7b3cf6.jsonl,5. trajectory/results/evidence,KEEP,no,f844d319cf72a004b3bbba52a6d0dbf7260ec52e,f844d319cf72a004b3bbba52a6d0dbf7260ec52e
trajectories/overnight/backlog47/shard_9/qwen/M129_oos_in_multi_item_basket__2__9f604819.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M129_oos_in_multi_item_basket__2__9f604819.jsonl,5. trajectory/results/evidence,KEEP,no,b22b933173d33e59b3a98fbcadfaaaede372cf92,b22b933173d33e59b3a98fbcadfaaaede372cf92
trajectories/overnight/backlog47/shard_9/qwen/M195_personal_shopping_corporate_card__0__cfdfd250.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M195_personal_shopping_corporate_card__0__cfdfd250.jsonl,5. trajectory/results/evidence,KEEP,no,06b42dbe4681105d988ef98dcf4d7a65051304fb,06b42dbe4681105d988ef98dcf4d7a65051304fb
trajectories/overnight/backlog47/shard_9/qwen/M195_personal_shopping_corporate_card__1__619031bc.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M195_personal_shopping_corporate_card__1__619031bc.jsonl,5. trajectory/results/evidence,KEEP,no,dc6abf470876acf745d71668c62375836a0d6344,dc6abf470876acf745d71668c62375836a0d6344
trajectories/overnight/backlog47/shard_9/qwen/M195_personal_shopping_corporate_card__2__4c8d72fd.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M195_personal_shopping_corporate_card__2__4c8d72fd.jsonl,5. trajectory/results/evidence,KEEP,no,d845c281def2c9706164294cf7284b2a7fb7d23d,d845c281def2c9706164294cf7284b2a7fb7d23d
trajectories/overnight/backlog47/shard_9/qwen/M216_only_one_fits_but_oos__0__d3a31c68.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M216_only_one_fits_but_oos__0__d3a31c68.jsonl,5. trajectory/results/evidence,KEEP,no,6dae17bc5e9281659c513705e02e53397e01c1f5,6dae17bc5e9281659c513705e02e53397e01c1f5
trajectories/overnight/backlog47/shard_9/qwen/M216_only_one_fits_but_oos__1__0c993293.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M216_only_one_fits_but_oos__1__0c993293.jsonl,5. trajectory/results/evidence,KEEP,no,3aaa6ae8936f8e8d4621035c74d583af24a371ad,3aaa6ae8936f8e8d4621035c74d583af24a371ad
trajectories/overnight/backlog47/shard_9/qwen/M216_only_one_fits_but_oos__2__5633bf7a.jsonl,trajectories/overnight/backlog47/shard_9/qwen/M216_only_one_fits_but_oos__2__5633bf7a.jsonl,5. trajectory/results/evidence,KEEP,no,0a921331ab1594ebb809d5c32d5ce82bcf583d02,0a921331ab1594ebb809d5c32d5ce82bcf583d02
trajectories/overnight/backlog47/shard_9/qwen/_report.json,trajectories/overnight/backlog47/shard_9/qwen/_report.json,5. trajectory/results/evidence,KEEP,no,a126ade4372b02370a77193dca2d9ac1bba81192,a126ade4372b02370a77193dca2d9ac1bba81192
trajectories/overnight/backlog_cut4/coverage_matrix_v2.csv,trajectories/overnight/backlog_cut4/coverage_matrix_v2.csv,5. trajectory/results/evidence,KEEP,no,484b37723843b049e1d44fd7b44655dcb92046ef,484b37723843b049e1d44fd7b44655dcb92046ef
trajectories/overnight/backlog_cut4/shard_0/cascade_v2_report.json,trajectories/overnight/backlog_cut4/shard_0/cascade_v2_report.json,5. trajectory/results/evidence,KEEP,no,a6b877e9d73bdb607389dd08d076d6fd8f17358c,a6b877e9d73bdb607389dd08d076d6fd8f17358c
trajectories/overnight/backlog_cut4/shard_0/coverage_matrix_v2.csv,trajectories/overnight/backlog_cut4/shard_0/coverage_matrix_v2.csv,5. trajectory/results/evidence,KEEP,no,aa08ae98a2fa678277d7688810ff116aa6d8a51f,aa08ae98a2fa678277d7688810ff116aa6d8a51f
trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,013e7e57151239d96747f4b41f7ba0805bf90923,013e7e57151239d96747f4b41f7ba0805bf90923
trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/M55_split_shipping__0__bb28d224.jsonl,trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/M55_split_shipping__0__bb28d224.jsonl,5. trajectory/results/evidence,KEEP,no,a58225ae0b89ad97419438a2f7018bdd1284effd,a58225ae0b89ad97419438a2f7018bdd1284effd
trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/M55_split_shipping__1__3f72b0c9.jsonl,trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/M55_split_shipping__1__3f72b0c9.jsonl,5. trajectory/results/evidence,KEEP,no,ef1eb88f38a31b54276ea47e2a839ef018440d0b,ef1eb88f38a31b54276ea47e2a839ef018440d0b
trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/M55_split_shipping__2__18f491a2.jsonl,trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/M55_split_shipping__2__18f491a2.jsonl,5. trajectory/results/evidence,KEEP,no,7f5fd3d85834ed3bd999bd7d7f19695ee27541d8,7f5fd3d85834ed3bd999bd7d7f19695ee27541d8
trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/_report.json,trajectories/overnight/backlog_cut4/shard_0/gpt-5.1/_report.json,5. trajectory/results/evidence,KEEP,no,0e2be7de89b6a756efd5da40950bf0e46b997411,0e2be7de89b6a756efd5da40950bf0e46b997411
trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,e555a75275a4a04b35830627eb63cd92991c3ca4,e555a75275a4a04b35830627eb63cd92991c3ca4
trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/M55_split_shipping__0__b8466f35.jsonl,trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/M55_split_shipping__0__b8466f35.jsonl,5. trajectory/results/evidence,KEEP,no,50819aa2388b60e901e7119dd2bcfbdbda99884f,50819aa2388b60e901e7119dd2bcfbdbda99884f
trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/M55_split_shipping__1__de974cc7.jsonl,trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/M55_split_shipping__1__de974cc7.jsonl,5. trajectory/results/evidence,KEEP,no,336a2aa996d432c48986afb9ea4b25947ba69608,336a2aa996d432c48986afb9ea4b25947ba69608
trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/M55_split_shipping__2__97252e4d.jsonl,trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/M55_split_shipping__2__97252e4d.jsonl,5. trajectory/results/evidence,KEEP,no,42f38f28d46ea9a532afa69bf2f70fe580c2eabd,42f38f28d46ea9a532afa69bf2f70fe580c2eabd
trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/_report.json,trajectories/overnight/backlog_cut4/shard_0/gpt-5.5/_report.json,5. trajectory/results/evidence,KEEP,no,1ea68b75b1b564d969a5970bfd05de689e3ced81,1ea68b75b1b564d969a5970bfd05de689e3ced81
trajectories/overnight/backlog_cut4/shard_0/qwen/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog_cut4/shard_0/qwen/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,94bd5ed332a6104156a3e539e3bf364059464095,94bd5ed332a6104156a3e539e3bf364059464095
trajectories/overnight/backlog_cut4/shard_0/qwen/M55_split_shipping__0__71563e14.jsonl,trajectories/overnight/backlog_cut4/shard_0/qwen/M55_split_shipping__0__71563e14.jsonl,5. trajectory/results/evidence,KEEP,no,f773365df11018c627e33e8403df0ba094ad2262,f773365df11018c627e33e8403df0ba094ad2262
trajectories/overnight/backlog_cut4/shard_0/qwen/M55_split_shipping__1__9b56247c.jsonl,trajectories/overnight/backlog_cut4/shard_0/qwen/M55_split_shipping__1__9b56247c.jsonl,5. trajectory/results/evidence,KEEP,no,4dcc7cec2c9273b2a7eb1c9b3119bf0e33336dd7,4dcc7cec2c9273b2a7eb1c9b3119bf0e33336dd7
trajectories/overnight/backlog_cut4/shard_0/qwen/M55_split_shipping__2__521466ff.jsonl,trajectories/overnight/backlog_cut4/shard_0/qwen/M55_split_shipping__2__521466ff.jsonl,5. trajectory/results/evidence,KEEP,no,c8f38a66168bb4e7938a77b56a97c0ce7012a546,c8f38a66168bb4e7938a77b56a97c0ce7012a546
trajectories/overnight/backlog_cut4/shard_0/qwen/_report.json,trajectories/overnight/backlog_cut4/shard_0/qwen/_report.json,5. trajectory/results/evidence,KEEP,no,8ab444a60c187a18db36899a7b2017508599a9ff,8ab444a60c187a18db36899a7b2017508599a9ff
trajectories/overnight/backlog_cut4/shard_0/sonnet/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog_cut4/shard_0/sonnet/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,79be9d869505cd26b59934b01ba575fef6b16075,79be9d869505cd26b59934b01ba575fef6b16075
trajectories/overnight/backlog_cut4/shard_0/sonnet/M55_split_shipping__0__05adc5cc.jsonl,trajectories/overnight/backlog_cut4/shard_0/sonnet/M55_split_shipping__0__05adc5cc.jsonl,5. trajectory/results/evidence,KEEP,no,dd349ff6f82950b48493611a4fdc1a484ba28f2f,dd349ff6f82950b48493611a4fdc1a484ba28f2f
trajectories/overnight/backlog_cut4/shard_0/sonnet/M55_split_shipping__1__4a2b147b.jsonl,trajectories/overnight/backlog_cut4/shard_0/sonnet/M55_split_shipping__1__4a2b147b.jsonl,5. trajectory/results/evidence,KEEP,no,6ae5dc1fbd4992a15465cd9c8bbca1b14a356996,6ae5dc1fbd4992a15465cd9c8bbca1b14a356996
trajectories/overnight/backlog_cut4/shard_0/sonnet/M55_split_shipping__2__93904154.jsonl,trajectories/overnight/backlog_cut4/shard_0/sonnet/M55_split_shipping__2__93904154.jsonl,5. trajectory/results/evidence,KEEP,no,bb8d814bdf57edaa6cd797016aa05864775e6471,bb8d814bdf57edaa6cd797016aa05864775e6471
trajectories/overnight/backlog_cut4/shard_0/sonnet/_report.json,trajectories/overnight/backlog_cut4/shard_0/sonnet/_report.json,5. trajectory/results/evidence,KEEP,no,fe3f52355381607d199355c3cf32d7b6374ec4b6,fe3f52355381607d199355c3cf32d7b6374ec4b6
trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,c8f2448e47a63655ceff5ed267bf8ad9ca8becc6,c8f2448e47a63655ceff5ed267bf8ad9ca8becc6
trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__0__b1226d89.jsonl,trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__0__b1226d89.jsonl,5. trajectory/results/evidence,KEEP,no,8861fa576342508bd5338d3917cb95ef4c2589d7,8861fa576342508bd5338d3917cb95ef4c2589d7
trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__1__8fd3d10b.jsonl,trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__1__8fd3d10b.jsonl,5. trajectory/results/evidence,KEEP,no,8ce8e274cae461578c27023b6c6dc996a6c5a5ba,8ce8e274cae461578c27023b6c6dc996a6c5a5ba
trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__2__42269ec0.jsonl,trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/M112_warranty_premise_masks_dead_card_sub__2__42269ec0.jsonl,5. trajectory/results/evidence,KEEP,no,632fbf5c801e06075a3b6aa9b1978cdcacddba9a,632fbf5c801e06075a3b6aa9b1978cdcacddba9a
trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/_report.json,trajectories/overnight/backlog_cut4/shard_1/gpt-5.1/_report.json,5. trajectory/results/evidence,KEEP,no,54e506a725c512364aa57efd066ed634a61ee822,54e506a725c512364aa57efd066ed634a61ee822
trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/FAILURE_MODES_REPORT.md,trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/FAILURE_MODES_REPORT.md,5. trajectory/results/evidence,KEEP,no,c597bf10764c8e90ac2474bc9d3c8f35a71ea35a,c597bf10764c8e90ac2474bc9d3c8f35a71ea35a
trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__0__3051c063.jsonl,trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__0__3051c063.jsonl,5. trajectory/results/evidence,KEEP,no,43cd2e7a4b00396fa87b0a67e4a296a054b7f620,43cd2e7a4b00396fa87b0a67e4a296a054b7f620
trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__1__cfad1a2d.jsonl,trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__1__cfad1a2d.jsonl,5. trajectory/results/evidence,KEEP,no,eccfdc9369bc6b946e100771dd0920d0e6911ebd,eccfdc9369bc6b946e100771dd0920d0e6911ebd
trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__2__31a6128f.jsonl,trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/M112_warranty_premise_masks_dead_card_sub__2__31a6128f.jsonl,5. trajectory/results/evidence,KEEP,no,2c3cd45f850f5a482adebd190919d41838b6a30a,2c3cd45f850f5a482adebd190919d41838b6a30a
trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/_report.json,trajectories/overnight/backlog_cut4/shard_1/gpt-5.5/_report.json,5. trajectory/results/evidence,KEEP,no,bd9370a6913b6b2fe81c38837f6458b43cebb81b,bd9370a6913b6b2fe81c38837f6458b43cebb81b
